tipo,fecha,id_tuit,id_conversacion,cuenta_origen,texto,referencia_anuncio,likes,rts
REACCION,2026-03-19 11:37:38+00:00,2034595147720151109,,ibaistrocchi,@ibaistrocchi Necesitamos que gestiones BIEN LA BASURA DE LA CIUDAD Y  LAVA LAS VEREDAS QUE HUELEN A PIS Y CACA pero llegó Lanusse al ministerio y ya encontraron una excusa para cobrar multas: los volquetes..... Currito express https://t.co/OFCyJFEgFL,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-19 11:15:23+00:00,2034589547808350396,,ibaistrocchi,@ibaistrocchi Banco mucho que estén pintados de rojo y blanco 🤍❤️🤍😂,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-19 01:58:22+00:00,2034449370456682529,,ibaistrocchi,"@ibaistrocchi Che Higiene y Seguridad, no llegaste a darte una vueltita por el subte, no?",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-19 00:06:41+00:00,2034421263087608252,,ibaistrocchi,"@ibaistrocchi ¿Cuando van a reubicar los CONTENEDORES? Por qué siempre en una misma ubicación? Por qué siempre se perjudica la misma propiedad? Si los hacen rotativos, cada propiedad va a padecer y saber lo que es tenerlo en la vereda.",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-19 00:00:17+00:00,2034419651816341904,,ibaistrocchi,@ibaistrocchi Hoy ví uno colocado sobre Av. San Martín. Se puede eso? Te deja la avenida de un solo carril.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 23:48:36+00:00,2034416711839928560,,ibaistrocchi,@B61Kw @ibaistrocchi Es otro ministerio,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 23:48:10+00:00,2034416603115200767,,ibaistrocchi,@AmilMartin73 @ibaistrocchi Seguro q con el 3% lo arreglamos!,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 23:47:34+00:00,2034416451994443793,,ibaistrocchi,@arqueoschein @ibaistrocchi Es otro ministerio,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 23:40:02+00:00,2034414557154754710,,ibaistrocchi,"@Mlmv1981 @ibaistrocchi TE JURO QUE PENSÉ LO DE LA TAPA LEVANTADA JAJAAJ NO PUEDE SER  Es exactamente así, los vecinos también 2am golpean la tapa esa me arruinan",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 23:25:15+00:00,2034410835817144640,,ibaistrocchi,"@monstruoderecha @ibaistrocchi Pero no eran solo los cirujas, los vecinos tb. Tiraban cosas a las 3 am y daban estruendo con la tapa y me levantaba sobresaltada. Buscaba ramas para dejar la tapa levantada y q no haga ruido x un par d horas pero siempre la sacaban. Horrible. Nadie tendría q vivir de esa manera.",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 23:22:36+00:00,2034410170617360756,,ibaistrocchi,"@monstruoderecha @ibaistrocchi Te super creo. Yo a lo último tenía ataques de llanto de la desesperación de vivir tan mal. Un día recuerdo estar tomando mates en el balcón y un ciruja se puso a cagar al costado del contenedor mientras me decía ""señora, no tiene algo para dar"" jajajaja, me acuerdo y me río.",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 23:15:54+00:00,2034408483081027945,,ibaistrocchi,@ibaistrocchi La caca de los perros ¿la sigo limpiando yo o el gobierno es incapaz de controlarlo?,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 22:48:20+00:00,2034401546763411922,,ibaistrocchi,"@nicsurace @ibaistrocchi Dejen trabajar a la gente, no seas botón",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 21:03:42+00:00,2034375214562218194,,ibaistrocchi,"@ibaistrocchi Necesito pasar esta información,?dónde la encuentro?",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 17:51:50+00:00,2034326928644088023,,ibaistrocchi,@ibaistrocchi Podrían poner también reglas para la doble fila? Porque parece que ya está institucionalizada. La calle Borges entre Santa fe y Güemes la usan solo para eso: estacionar en doble fila. Casi no queda espacio para el tránsito de autos,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 16:47:10+00:00,2034310653318422918,,ibaistrocchi,@tr_e_22 @ibaistrocchi Dónde vas a tirar la basura genio,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 16:45:50+00:00,2034310319304999222,,ibaistrocchi,@ibaistrocchi Ya que andan organizando... Podrían retirar los contenedores de residuos en un horario que no bloquee el tránsito !!!!  Un sábado a las 21 hrs no es lo más indicado... 🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 16:44:45+00:00,2034310046255906894,,ibaistrocchi,@monstruoderecha @ibaistrocchi Préndelo fuego amigo,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 16:23:57+00:00,2034304813899395164,,ibaistrocchi,"@ibaistrocchi Cuadra con 6 edificios, un solo contenedor de basura, el resultado es bolsas alrededor como una villa.!! Y nadie de Uds. ve el asco de barrio, pero los de obra tienen que estar pintados. Donde estudiaron para ser munipas?",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 14:07:59+00:00,2034270597144809503,,ibaistrocchi,"@ibaistrocchi Cuando me va a responder mi reclamo por el kiosco de flores abandonado de Avda. De los Incas y Freire vereda. impar? Prometió responder. En el barrio se comenta que es de alguien que tiene ""aceitados' contactos. Sera asi? Su demora en responder me genera dudas",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 13:41:52+00:00,2034264024150409646,,ibaistrocchi,"@ibaistrocchi El problema lo genera las empresas que alquilan los volquetes, vienen apurados y lo dejan en cualquier lado",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 13:41:13+00:00,2034263860455117140,,ibaistrocchi,"@ibaistrocchi Gracias Ignacio, sobre todo el horario en que vienen a retirarlo,… vivo enfrente y me vibra todo el departamento.",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 13:33:42+00:00,2034261967230083419,,ibaistrocchi,"@ibaistrocchi Zapiola 750 (entre Federico Lacroze y Teodoro García, Colegiales) hay una obra que no lo está cumpliendo",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 13:14:08+00:00,2034257042022539396,,ibaistrocchi,@ibaistrocchi excelente,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 13:06:50+00:00,2034255205538099438,,ibaistrocchi,@ibaistrocchi Orden o nada👏🏻👏🏻 la gente hace lo que quiere y los demas que se caguen,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 13:03:57+00:00,2034254480712040685,,ibaistrocchi,"@ibaistrocchi Hola Ignacio, yo creo que lo más importante es ponerle luz!, con un brazo retráctil y que tomen electricidad del lugar que lo contrató!!",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 12:57:42+00:00,2034252908665897324,,ibaistrocchi,"@GordieHowe_83 @ibaistrocchi Adhiero, no les importa nada y van a fondo",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 12:55:31+00:00,2034252360436826529,,ibaistrocchi,"@ibaistrocchi @AnaliaGoffi Quitá las bicisendas en los barrios, campeón. No son necesarias ni son utilizadas por todos los ciclistas. No hay lugar para estacionar y afecta a una población activa, que por su edad o sus ocupaciones, no puede pedalear.",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 12:48:54+00:00,2034250692760629521,,ibaistrocchi,@GordieHowe_83 @ibaistrocchi Cada vez que escucho uno tiemblo. Yo no sé cómo aún no mataron a nadie. O tal vez no nos enteramos...,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 12:40:18+00:00,2034248531003785294,,ibaistrocchi,@ibaistrocchi hay que sacar foto y denunciar si no cumplen 😒,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 12:11:55+00:00,2034241387328098595,,ibaistrocchi,"@ibaistrocchi los que tapan las rampas son de lo peor, flaco como no te das cuenta que la gente no puede pasar",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 12:09:45+00:00,2034240842622185749,,ibaistrocchi,@ibaistrocchi Puro marketing. Típico del ministro de no recolección de basura en CABA y el inepto @jorgemacri,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 11:57:19+00:00,2034237710903206048,,ibaistrocchi,@ibaistrocchi Se ve q había pocos curros en marzo,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 11:47:52+00:00,2034235335018709203,,ibaistrocchi,@ibaistrocchi @gloriallopiz Dejen de habilitar los decks en cada cafe q abren en la ciudad !!! Es un acumulador de mugre!!!!,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 11:34:53+00:00,2034232064711520734,,ibaistrocchi,@ibaistrocchi Podrían empezar a controlar los lugares reservados para discapacitados. Te puedo marcar 6 en 3 cuadras que hace más de 4 años no se ve ni un auto estacionado. Un espacio reservado es de una conocida que el padre discapacitado murió hace 4 años,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 11:34:44+00:00,2034232029466739070,,ibaistrocchi,@ibaistrocchi donde quejarse si se los ve en falta?,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 11:33:37+00:00,2034231749161742777,,ibaistrocchi,"@monstruoderecha @ibaistrocchi Totalmente. En mi departamento pasó algo similar. Como somos el único edificio que no tiene encargado con vivienda, los encargados de los otros edificios los fueron corriendo. Quedaron tapando un comercio. Vas a comprar comida con un olor a basura terrible",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,2,0
REACCION,2026-03-18 11:18:24+00:00,2034227918591623547,,ibaistrocchi,"@Anah68502383 @ibaistrocchi A vos te piden que cumplas muchas normas, en retiro va un inmigrante toma un terreno y te hace un edificio de 5 pisos sin planos ni permisos ni habilitaciones y no tiene ni una multa ni siquiera paga ABL",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,1
REACCION,2026-03-18 11:15:40+00:00,2034227230151160013,,ibaistrocchi,@ibaistrocchi Cómo se hace en caso de carril bus exclusivo como en avenida santa fe al 1300 mano al norte ?,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 10:29:48+00:00,2034215688550703158,,ibaistrocchi,@ibaistrocchi Subiendo el costo de obra con pequeñas cosas…,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 10:14:21+00:00,2034211801571725790,,ibaistrocchi,@monstruoderecha @ibaistrocchi Que locura,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 10:04:29+00:00,2034209315104395399,,ibaistrocchi,@ibaistrocchi Lo que es no conocer la ciudad.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 09:25:25+00:00,2034199485908148516,,ibaistrocchi,"@ibaistrocchi Controlan la facil, si tiene pintado de rojo y blanco o si no está roto un contenedor, y no controlan a los constructores ? Mira si se le cae la bolsa de arena a alguna persona y queda aplastada? Como lo que le pasó a la joven el cartel mató de la  empresa de manusovitch https://t.co/Pih2LxPxQi",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 09:21:46+00:00,2034198567984697372,,ibaistrocchi,@ibaistrocchi Te vas a hacer un festival con el Geriátrico hace 2 años 1 veces por mes frente a una rampa.. le llegara la hora a esta gente?,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 04:04:39+00:00,2034118761540636776,,ibaistrocchi,"@cayatenow @ibaistrocchi Están de la cabeza los que manejan esos camiones. A todo lo que da, muchas veces sin luces",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 03:29:48+00:00,2034109991972413549,,ibaistrocchi,"@Matias18664 @ibaistrocchi Es lo que pedí, pregunté quien verifica el traslado...por mi casa pasan a una velocidad!! Y ví que llevaban 2 volquetes! Se llega a desprender😱...terror tengo,más que es zona de colegios...",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 03:26:48+00:00,2034109236230140025,,ibaistrocchi,"@ibaistrocchi Me parece perfecto, consulta: tránsito, verifica en la calle que los camiones que llevan a estos volquetes estén bien amarrados? Quién verifica eso? Porque parece que llevan plumitas por como van a la velocidad que cruzan las avenidas y calles, y doblan las esquinas!🤷🏻‍♀️Da miedo 😱",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 03:20:43+00:00,2034107705099465209,,ibaistrocchi,"@ibaistrocchi Y los camiones, sin patentes visibles, llevando de a 2, a exceso de velocidad, sin taparlos?",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 03:12:47+00:00,2034105707046261141,,ibaistrocchi,"@ibaistrocchi Ajajaja, en Caba NADIE CONTROLA NADA... así q esto es una anécdota",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 03:08:12+00:00,2034104555349086358,,ibaistrocchi,@CandyCr88928745 @ibaistrocchi Y cuando la recogen a la 1 a.m.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 02:52:09+00:00,2034100518264377459,,ibaistrocchi,"@ibaistrocchi Y hablando de espacio público: para loc gastronómicos, las reglas ya están. Y no se cumplen. Extensión de mesas, ruidos molestos, decks ""junta mugre"", etc. Nadie controla. @AGC_Control y #DGFyC ausentes. Habilitan y ya? Alguien tiene que responder x esto. Hoy, es tierra de nadie.",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,2,0
REACCION,2026-03-18 02:44:32+00:00,2034098600611815810,,ibaistrocchi,@ibaistrocchi HDP sobre la avenida Perito Moreno enfrente de la villa 1 11 14 los bolitas tiran los escombros sobre la calzada y mandan los camiones de la ciudad a juntarlos . Cada día más obligaciones para los ciudadanos de bien mientras tanto los chorros y villeros  hacen lo que quieren,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 02:41:20+00:00,2034097796240883915,,ibaistrocchi,@ibaistrocchi Estaría bueno que los edificios hagan solo una entrada de garage.. y no todo el frente.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 02:30:47+00:00,2034095139870618010,,ibaistrocchi,@Fran_carp95 @ibaistrocchi opcion 2,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 02:26:21+00:00,2034094025150480450,,ibaistrocchi,@monstruoderecha @ibaistrocchi y las cucarachas en verano mas olores varios ni te cuento.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 02:25:34+00:00,2034093827103793519,,ibaistrocchi,@ibaistrocchi otra cosa. la empresa no puede pasear en exceso de velocidad por calles y avenidas con mas de x cantidad de tachos apilados. esto tb va para los camiones de basura q no respetan semaforos a la noche y giran en calles imprudentemente. siempre hablamos de caba.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 02:24:33+00:00,2034093568436924589,,ibaistrocchi,@CandyCr88928745 @ibaistrocchi Que berrera el comentario😂😂😂😂 que queres que estén flotando Candy bolu????!??!!!,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 02:23:29+00:00,2034093300295078191,,ibaistrocchi,@ibaistrocchi aca no coincido. los vecinos de todo el barrio aprovechan para ir a tirar su mugre. terminan llenando hasta con muebles el tacho.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 02:20:48+00:00,2034092625599295817,,ibaistrocchi,@ibaistrocchi Alguien va a controlar que la gente no tire su basura en los volquetes ?,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 02:00:58+00:00,2034087637032501696,,ibaistrocchi,@ibaistrocchi Me imagino que van a entrar a las villas a controlar lo mismo no? O solo van a controlar al ciudadano pelotudo que paga impuestos ?,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,4,0
REACCION,2026-03-18 01:52:16+00:00,2034085444867264772,,ibaistrocchi,"@monstruoderecha @ibaistrocchi te pones un chaleco reflectante, 2 conos naranjas y sos impune. Ubicas el espacio y le informas al dueño del auto que tiene que moverlo porque van a picar la vereda y hay riesgo que las piedras se lo rayen. Pones los conos y llevas el contenedor",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,1,0
REACCION,2026-03-18 01:50:00+00:00,2034084874194227585,,ibaistrocchi,@dfricho @ibaistrocchi No seas gay y resentido,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 01:47:17+00:00,2034084193131508111,,ibaistrocchi,"@jorgeguti1953 @ibaistrocchi El otro día la gatita miraba por la ventana MUY atenta, demasiado, nos acercamos a ver qué miraba para el lado de la vereda y había 2 ratas jugando/saltando en la basura que había dejado un villero en la vereda",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 01:46:33+00:00,2034084008586346730,,ibaistrocchi,"@EmaNuniez @ibaistrocchi La pensé, de hecho un amigo con camioneta me ofreció hacerlo, la cosa es que tiene que coincidir que esté libre el lugar para estacionar donde pondría el tacho y que mi amigo esté disponible, y es Belgrano, un lugar para estacionar no dura ni 20 segundos",@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
REACCION,2026-03-18 01:22:58+00:00,2034078073855819988,,ibaistrocchi,@ibaistrocchi hace dias hay escombros y bolsas con ellos tirados en la esquina de Migueletes y Olleros ... ni bola.,@Jean__Valjean Hola! Nuestro equipo ya resolvió el reclamo. Comparto fotos de cómo quedó la zona. Saludos! https://t.co/n5qIZmQter,0,0
